,titles,images,ratings,prices
162,"HP Newest 17t Laptop, 17.3'' HD+ Touchscreen, Intel Core i7-1165G7 Processor, 32GB DDR4 RAM, 1TB PCIe SSD, Backlit Keyboard, HDMI, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/81w8rwWYg6L._AC_UY218_.jpg,4.1 out of 5 stars,No Price mentioned
163,"HP Pavilion Plus 14 inch Laptop, 2.8K OLED Display, 13th Generation Intel Core i7-1355U, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX 2050 Graphics, Windows 11 Pro, 14-eh1299nr (2023)",https://m.media-amazon.com/images/I/717lfaecwBL._AC_UY218_.jpg,4.2 out of 5 stars,No Price mentioned
164,"Microsoft Surface Laptop Go 3 12.4"" Touchscreen Notebook - Intel Core i5-8 GB - 128 GB SSD - English Keyboard - Platinum",https://m.media-amazon.com/images/I/517O9Q-KghL._AC_UY218_.jpg,No Rating,No Price mentioned
165,"Acer Chromebook Plus 514 Laptop with Google AI – 14"" Full HD 1920 x 1080 IPS Display | Intel Core i3-N305 | 8GB LPDDR5 | 128GB SSD | Wi-Fi 6E | FHD Camera | Chrome OS | CB514-4H-38JA",https://m.media-amazon.com/images/I/71TxZ8W9pzL._AC_UY218_.jpg,4.1 out of 5 stars,No Price mentioned
166,"ASUS ROG Strix G16 (2023) Gaming Laptop, 16” Nebula Display 16:10 QHD 240Hz, GeForce RTX 4070, Intel Core i9-13980HX, 32GB DDR5, 1TB PCIe SSD, Wi-Fi 6E, Windows 11 Pro, G614JI-XS96,Eclipse Gray",https://m.media-amazon.com/images/I/81Ql+nOEynL._AC_UY218_.jpg,4.3 out of 5 stars,No Price mentioned
167,"HP 2020 Flagship 14 Chromebook Laptop Computer 14"" HD SVA Anti-Glare Display Intel Celeron N5000 Processor 4GB DDR4 64GB eMMC Backlit WiFi Webcam Chrome OS",https://m.media-amazon.com/images/I/81fE1juNAfL._AC_UY218_.jpg,4.2 out of 5 stars,No Price mentioned
168,"Microsoft Surface Laptop 6 15"" Touchscreen Notebook - Intel Core Ultra 7-16 GB - 256 GB SSD - English Keyboard - Black",https://m.media-amazon.com/images/I/51V1h57gb9L._AC_UY218_.jpg,No Rating,No Price mentioned
169,"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode.",https://m.media-amazon.com/images/I/71pvhTrmZDL._AC_UY218_.jpg,4.3 out of 5 stars,No Price mentioned
170,"ASUS Vivobook 14"" HD Touch Screen Laptop Computer, 11th Gen Intel Core i3-1115G4, 8GB Memory, 128GB SSD, Intel UHD Graphics, Windows 11 Home, Silver - X1400EA-I38128",https://m.media-amazon.com/images/I/61BcPnGqEaL._AC_UY218_.jpg,3.5 out of 5 stars,No Price mentioned
171,"Acer Chromebook 516 GE 16'' QHD (Intel 12th Gen Core i5-1240P, 8GB RAM, 512GB PCIe SSD, RGB Backlit) Cloud Gaming & Business Laptop, WiFi 6E, RJ45, FHD, IST Cable, Chrome OS - 2023, Titanium Gray",https://m.media-amazon.com/images/I/71qNTRNjC-L._AC_UY218_.jpg,3.8 out of 5 stars,$549.
172,"HP Chromebook 15 Laptop (15.6"" Narrow-Bezel, Intel N200(> Pentium N6000), DDR5 8GB RAM, 128GB(64GB+64GB) Home & Student, Numeric Keyboard, Long Battery Life, IST SD, Chrome OS, Webcam, WiFi, Silver",https://m.media-amazon.com/images/I/61Ua0cy24nL._AC_UY218_.jpg,4.5 out of 5 stars,No Price mentioned
173,"Lenovo Chromebook C330 2-in-1 Convertible Laptop, 11.6"" HD Display, MediaTek MT8173C, 4GB RAM, 64GB Storage, Chrome OS, Blizzard White",https://m.media-amazon.com/images/I/61kOhDFndlL._AC_UY218_.jpg,4.5 out of 5 stars,No Price mentioned
174,HP 15.6-Inch HD Pentium N200 1.8GHz Intel UHD Graphics 4GB RAM 128 SSD Windows 11 Laptop with 1-Year Microsoft 365 (Scarlet Red),https://m.media-amazon.com/images/I/61L1SNCEeCL._AC_UY218_.jpg,3.9 out of 5 stars,No Price mentioned
175,"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0010nr, 2020 model)",https://m.media-amazon.com/images/I/81EY2GIfktL._AC_UY218_.jpg,4.4 out of 5 stars,No Price mentioned
176,"Lenovo ThinkBook 15 Gen 4 Business Laptop (15.6"" IPS FHD Touchscreen, Intel 10-Core i7-1255U, 16GB RAM, 512GB SSD), FHD Webcam, Narrow Bezel, Backlit, Fingerprint, Thunderbolt 4, Win 11 Pro, Grey",https://m.media-amazon.com/images/I/71x3GNphKbL._AC_UY218_.jpg,4.1 out of 5 stars,$899.
177,"HP Stream 11.6-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (11-ak0010nr, Royal Blue)",https://m.media-amazon.com/images/I/51bgdBtsbxL._AC_UY218_.jpg,4.2 out of 5 stars,No Price mentioned
178,"Microsoft Surface Laptop Studio 2 (2023) - 14.4"" Touchscreen - Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA GeForce RTX 4050, Windows 11, Platinum Color Copilot",https://m.media-amazon.com/images/I/61vqI0vw94L._AC_UY218_.jpg,4.1 out of 5 stars,No Price mentioned
179,"HP 2023 Newest Laptop Pavilion 17.3"" HD+ Laptop Computer, AMD Ryzen 3 7320U(Up to 4.1GHz, Beat i3-1125G4), AMD Radeon Graphics, 8GB DDR5 RAM, 1TB NVMe SSD, WiFi 6, HDMI, Numeric Keypad, Windows 11",https://m.media-amazon.com/images/I/61SSAt4EirL._AC_UY218_.jpg,3.4 out of 5 stars,$435.
180,"Lenovo Ideapad 1 Laptop, 15.6"" HD Screen, AMD Athlon Silver 3050U, 8GB RAM, 256GB PCIe SSD + 128GB eMMC, Webcam, HDMI, Type-C, Wi-Fi 6, Media Card Reader, Windows 11 Home",https://m.media-amazon.com/images/I/61iPwyl3XeL._AC_UY218_.jpg,3.8 out of 5 stars,$288.
181,"HP 15 Pavilion Laptop (15.6"""" HD Touchscreen, Intel Core i3-1115G4 (> i5-1035G4), 16GB RAM, 512GB SSD) Narrow-Bezel, Long Battery Life, Webcam, Numpad, Fast Charge, Win 11 Home, Silver",https://m.media-amazon.com/images/I/71s2OulXAKL._AC_UY218_.jpg,4.3 out of 5 stars,$399.
182,"Dell Latitude 5520 Laptop | 15.6"" 1366x768 HD | Core i7-1185G7-1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.4 GHz Win 11 Pro Black (Renewed)",https://m.media-amazon.com/images/I/61BHU0sGK9S._AC_UY218_.jpg,No Rating,No Price mentioned
183,"Lenovo Ideapad 1i for Student & Education Laptop (14"" HD, Intel Dual-Core Celeron N4020, 4GB DDR4 RAM, 128GB SSD) UHD Graphics, Anti-Glare, Webcam, Wi-Fi 6, Type-C, Win 11 Home in S Mode, Grey",https://m.media-amazon.com/images/I/61ee8vrdB2L._AC_UY218_.jpg,4.0 out of 5 stars,$199.
184,"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0021nr, 2020 model, Snow White)",https://m.media-amazon.com/images/I/716Daz3br+L._AC_UY218_.jpg,4.4 out of 5 stars,No Price mentioned
185,"Dell Precision 7000 7670 Mobile Workstation (NVIDIA RTX A2000 8GB GPU, 16"" FHD+, Intel 16-Core i9-12950HX, 64GB DDR5, 1TB SSD) Laptop for Business, Designer, Architect, Win 11 Pro, 3-YR WRT, Grey",https://m.media-amazon.com/images/I/713TW+vNo+L._AC_UY218_.jpg,4.0 out of 5 stars,No Price mentioned
186,"Lenovo IdeaPad 3 15 Laptop, 15.6"" HD Display, AMD Ryzen 3 3250U, 4GB RAM, 128GB Storage, AMD Radeon Vega 3 Graphics, Windows 10 in S Mode",https://m.media-amazon.com/images/I/71arQOG5qPL._AC_UY218_.jpg,4.5 out of 5 stars,No Price mentioned
187,"Microsoft Surface Laptop 6 15"" Touchscreen Notebook - Intel Core Ultra 7 165H - 32 GB - 512 GB SSD - English Keyboard - Platinum",https://m.media-amazon.com/images/I/51HgLkRj2jL._AC_UY218_.jpg,No Rating,No Price mentioned
188,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: 8GB Memory, 512GB Storage; Starlight with AppleCare+ (3 Years)",https://m.media-amazon.com/images/I/61IU99MrvIL._AC_UY218_.jpg,4.7 out of 5 stars,"$1,428."
189,"2024 Apple MacBook Air with Apple M3 Chip (13-inch, 8GB RAM, 256GB SSD Storage) (QWERTY English) Space Gray (Renewed)",https://m.media-amazon.com/images/I/71ItMeqpN3L._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
190,"HP 14-fq0032ms Laptop for Business and Student, 14"""" LED Touchscreen, AMD Ryzen 3 3250U Processor(up to 3.5 GHz), 8GB RAM, 128GB SSD, Webcam, WiFi, Ethernet, HDMI, USB-A&C, Win10, Natural Silver",https://m.media-amazon.com/images/I/716CXZDcoQL._AC_UY218_.jpg,4.3 out of 5 stars,$329.
191,"ASUS ROG Strix G17 Gaming Laptop, 17.3"" 300Hz IPS Type FHD, NVIDIA GeForce RTX 3070 GPU, AMD Ryzen 9 5900HX Processor, RGB Keyboard, 16GB RAM | 512GB PCIe SSD+Tikbot Accessories",https://m.media-amazon.com/images/I/81LAyI4f-eS._AC_UY218_.jpg,4.1 out of 5 stars,No Price mentioned
192,"HP ProBook 450 G9 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) 1.30 GHz - 16 GB Total RAM - 256 GB SSD - Silver",https://m.media-amazon.com/images/I/5183OLPiVyL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
193,"SAMSUNG Galaxy Book 4 Business Copilot AI PC Laptop 15.6"" FHD Intel 10-core Ultra 7 150U (>i7-1335U) 16GB RAM 512GB SSD Backlit Fingerprint USB-C Long-Lasting Battery Win11 Silver",https://m.media-amazon.com/images/I/71H6RKOr9rL._AC_UY218_.jpg,4.6 out of 5 stars,No Price mentioned
194,"Lenovo 600 Bluetooth Silent Mouse, Blue Optical Sensor, Adjustable DPI, 4 Button, Microsoft Swift Pair, Windows, Chrome, GY50X88832, Gray",https://m.media-amazon.com/images/I/51rbID42liL._AC_UY218_.jpg,4.5 out of 5 stars,$18.
195,"SAMSUNG Galaxy Book 4 Business Copilot AI PC Laptop 15.6"" FHD Intel 10-core Ultra 7 150U (>i7-1335U) 16GB RAM 512GB SSD Backlit Fingerprint USB-C Long-Lasting Battery Win11 Silver",https://m.media-amazon.com/images/I/71H6RKOr9rL._AC_UY218_.jpg,4.6 out of 5 stars,No Price mentioned
196,"Razer Blade 14 Gaming Laptop: AMD Ryzen 9 7940HS CPU - NVIDIA GeForce RTX 4070 GPU - 14"" 16:10 QHD+ 240Hz -32GB DDR5 RAM - 1TB SSD - Windows 11 - Vapor Chamber Cooling - Chroma RGB - Mercury",https://m.media-amazon.com/images/I/71PhZMjujRL._AC_UY218_.jpg,4.3 out of 5 stars,No Price mentioned
197,"HP 15 Laptop for Business and Home (15.6"" FHD Anti-Glare, Intel Core i5-1135G7 (Beats i7-10510U), 32GB RAM, 1TB SSD), Narrow-Bezel, Long Battery Life, Webcam, Numpad, IST SD Card, Win 11 Pro, Silver",https://m.media-amazon.com/images/I/71AOuo4oxoL._AC_UY218_.jpg,5.0 out of 5 stars,$629.
198,"Lenovo ThinkPad X13s 5G (512GB, 16GB) 13.3"" Windows Touch Laptop, Snapdragon 8cx Gen 3, US 5G / Global 4G LTE (Fully Unlocked for AT&T, T-Mobile, Verizon, Global) (Thunder Black) (Renewed)",https://m.media-amazon.com/images/I/51YLh9x94hL._AC_UY218_.jpg,3.6 out of 5 stars,$699.
199,"Dell Newest Vostro 3520 Business Laptop, 15.6"" HD Display, Intel Core i5-1135G7 Processor, 8GB DDR4 RAM, 256GB PCIe SSD, Webcam, HDMI, Wi-Fi, Windows 11 Pro, Black",https://m.media-amazon.com/images/I/71IpQj+PIfL._AC_UY218_.jpg,4.8 out of 5 stars,No Price mentioned
200,"Toughbook Panasonic 54, CF-54 MK3, 14-inch FHD, Gloved Multi-Touch, Intel Core i5-7300U @ 2.60GHz, 16GB RAM, 256GB SSD, 4G LTE, Webcam, Backlit Keyboard, Windows 10 Pro (Renewed)",https://m.media-amazon.com/images/I/71v4WTiDJFL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
201,"Lenovo IdeaPad 3 3i Laptop (15.6"" FHD Touchscreen, Intel Core i5-1155G7, 16GB RAM, 1TB SSD) Narrow Bezel, Webcam, 12-Hr Long Battery Life, Wi-Fi 6, IST SD, Win 11 Pro, Business & Home, Abyss Blue",https://m.media-amazon.com/images/I/81IcSctCVJL._AC_UY218_.jpg,4.6 out of 5 stars,$629.
202,"HP 15 Laptop (15.6"" FHD Anti-glare, Intel Core i5-1135G7 (Beats i7-10510U), 16GB RAM, 512GB SSD) Home & Business PC, Narrow-Bezel, 10-Hr Long Battery Life, Type-C, Webcam, Numpad, Win 11 Home, Silver",https://m.media-amazon.com/images/I/61d-BxDbTpL._AC_UY218_.jpg,4.0 out of 5 stars,$499.
203,"ASUS Vivobook 16X OLED Laptop, 16” 3.2K 120Hz Display, Intel Core i9-13900H CPU, NVIDIA Geforce RTX 4050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Indie Black, K3605VU-ES94",https://m.media-amazon.com/images/I/71w6CQgdQHL._AC_UY218_.jpg,4.2 out of 5 stars,No Price mentioned
204,"Lenovo Thinkpad E16 Gen 2 Business Laptop 16.0"" IPS WUXGA Display (AMD Ryzen 5 7535U, 16GB DDR5, 512GB PCIe SSD, Backlit KYB, Fingerprint, WiFi 6E, BT 5.3, Win 11 Pro) w/DKZ Hub USB Port Expander",https://m.media-amazon.com/images/I/71zi9VuEoeL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
205,"Dell Latitude 5410 Laptop PC Intel Core i5-10210U 10th Gen Processor, 16GB Ram, 512GB NVMe SSD, Type C, HDMI, Webcam, Windows 10 Pro (Renewed)",https://m.media-amazon.com/images/I/71KJTcGPPcL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
206,"hp Stream 14 inch Laptop for Student and Business, Intel Quad-Core Processor, 16GB RAM, 320GB Storage (64GB eMMC + 256GB Card no SD Port), 1-Year Office 365, Webcam, Long Battery Life, Win11 H",https://m.media-amazon.com/images/I/71DNyQ1rf4L._AC_UY218_.jpg,4.4 out of 5 stars,No Price mentioned
207,"HP 15 Laptop (15.6"" HD Display, AMD Ryzen 3 5300U (Beats i5-11300H), 32GB RAM, 1TB SSD) Home & Business Laptop, Narrow-Bezel, Long Battery Life, Webcam, Numpad, IST SD Card, Win 11 Home, Silver",https://m.media-amazon.com/images/I/71gUdu+tTqL._AC_UY218_.jpg,4.4 out of 5 stars,$499.
208,"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage; Silver with AppleCare+ (3 Years)",https://m.media-amazon.com/images/I/61bva++xZYL._AC_UY218_.jpg,4.7 out of 5 stars,$888.
209,"Lenovo Yoga 7i 2-in-1 16"" 2K Touchscreen Laptop, Intel Ultra 5 125U, 16GB LPDDR5X, 2.28TB Storage(2TB SSD +288GB Docking Station Set), Backlit Keyboard, Fingerprint Reader, WiFi 6E, Win 11 Pro, Grey",https://m.media-amazon.com/images/I/81Cv5UW31GL._AC_UY218_.jpg,4.1 out of 5 stars,No Price mentioned
210,"Lenovo ideapad 3i Laptop, 15.6"" Full HD Touchscreen Laptop, Intel Core i7-1255U, 16GB RAM, 512GB PCIe NVMe SSD, Windows 11 Home, Grey, Alpacatec 32GB Card",https://m.media-amazon.com/images/I/61CUoXL8MsL._AC_UY218_.jpg,5.0 out of 5 stars,$609.
211,HP 17z-cp200 17.3-inch HD+ Laptop Computer RGB AMD Athlon Gold AMD Radeon Graphics 8GB DDR4 RAM 128GB SSD BrightView SVA 250 nits WiFi Bluetooth USB Type-C HDMI Windows 11 Home Jet Black (Renewed),https://m.media-amazon.com/images/I/714sfNSLZDL._AC_UY218_.jpg,No Rating,$289.
212,"Asus ZenBook 14 14X OLED 14.5/inch QHD+(2880x1800)120Hz Touchscreen(Intel 13th Gen i5-13500H(Beat i7-1250U),8GB RAM,2TB SSD) Laptop,NumberPad,Backlit,FHD Webcam,IST HDMI,Win 11 Home Inkwell Gray",https://m.media-amazon.com/images/I/81hE4CpHUjL._AC_UY218_.jpg,No Rating,$799.
213,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Plus (10 core), 16GB RAM, 512GB SSD Storage, Black",https://m.media-amazon.com/images/I/51zcnexh-aL._AC_UY218_.jpg,No Rating,"$1,268."
214,"HP Notebook 14 Laptop, 14"" HD Display, Intel Core i5-1135G7 (Beats i7-1065G7), 16GB DDR4 Memory, 1TB SSD, Webcam, USB Type-C, HDMI, WiFi, Long Battery Life Up to 9 Hours, TiTac, Windows 11",https://m.media-amazon.com/images/I/51Mat4UshZL._AC_UY218_.jpg,4.0 out of 5 stars,$549.
215,"MSI Stealth 17 Studio 17.3"" QHD 240Hz Gaming Laptop: 13th Gen Intel Core i9, RTX 4080, 32GB DDR5, 1TB NVMe SSD, Thunderbolt 4, USB-Type C, Cooler Boost Trinity+, Win11 Home: Core Black A13VH-053US",https://m.media-amazon.com/images/I/714fL2+tNuL._AC_UY218_.jpg,4.1 out of 5 stars,No Price mentioned
216,"Dell Latitude 5420 Rugged Laptop, 14 FHD (1920 x 1080) Touchscreen, Intel Core 8th Gen i5-8350U, 16GB SDRAM RAM, 512GB SSD, Windows 10 Pro (Renewed)",https://m.media-amazon.com/images/I/41PqBATOKKL._AC_UY218_.jpg,5.0 out of 5 stars,$629.
217,"HP ProBook 445 G11 14"" Notebook - WUXGA - AMD Ryzen 7 7735U - 16 GB - 512 GB SSD - English Keyboard - Pike Silver Aluminum",https://m.media-amazon.com/images/I/51H2qZk8RsL._AC_UY218_.jpg,No Rating,$999.
218,"HP ProBook 460 G11 16"" Notebook - WUXGA - Intel Core Ultra 7 155U - vPro Technology - 16 GB - 512 GB SSD - English Keyboard - Pike Silver Aluminum",https://m.media-amazon.com/images/I/61iP7TymiPL._AC_UY218_.jpg,No Rating,$899.
219,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Plus (10 core), 16GB RAM, 256GB SSD Storage, Platinum",https://m.media-amazon.com/images/I/51Ql-gPdsTL._AC_UY218_.jpg,No Rating,"$1,014."
220,"HP Flagship Chromebook 14 HD Student Laptop, Intel Pentium Quad-Core N4120 Processor, 4GB RAM, 64GB eMMC, Wi-Fi 5, Webcam, Bluetooth, Zoom Meeting, Chrome OS, w/GM Accessory",https://m.media-amazon.com/images/I/71v0D7QmqzL._AC_UY218_.jpg,4.0 out of 5 stars,$195.
221,"Lenovo 100e Chromebook Gen 4 11.6"" HD Touchscreen Laptop, Intel N100 0.8GHz, 8GB RAM, 64GB eMMC, ChromeOS, Graphite Gray",https://m.media-amazon.com/images/I/61cI3BHVtuL._AC_UY218_.jpg,No Rating,No Price mentioned
222,"HP 2023 Latest Envy 17T Premium Laptop, 17.3"" FHD Touchscreen, Intel Core i7-13700H, 32GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi 6, Backlit Keyboard, Windows 11 Home, Grey",https://m.media-amazon.com/images/I/61Tv+2kMuFL._AC_UY218_.jpg,3.8 out of 5 stars,No Price mentioned
223,"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD IPS Touchscreen - with Chrome OS™ - (11a-na0050nr, 2020 model, Snow White)",https://m.media-amazon.com/images/I/812RQd3U1dL._AC_UY218_.jpg,4.3 out of 5 stars,No Price mentioned
224,"Panasonic Toughbook CF-33, Intel Core i7, 12.0"""" QHD Multi Touch+Digitizer, 16GB, 512GB SSD, Wifi, Bluetooth, 4G LTE, Windows 10 Pro (Renewed), SILVER BLACK",https://m.media-amazon.com/images/I/61+43k0netL._AC_UY218_.jpg,2.5 out of 5 stars,No Price mentioned
225,"Alienware m15 R4 Gaming Laptop, 15.6 inch Full HD (FHD) - Intel Core i7-10870H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 10 Home - Lunar Light",https://m.media-amazon.com/images/I/71Jp27bTQoL._AC_UY218_.jpg,4.3 out of 5 stars,No Price mentioned
226,"lenovo 2022 Newest C340 15.6"" FHD Touchscreen 2-in-1 Chromebook Laptop, Intel i3 CPU(Up to 3.4GHz), 4GB RAM, 64GB eMMC, USB-C, Wi-Fi, Bluetooth, Webcam, Chrome OS",https://m.media-amazon.com/images/I/61Ha2qKelPS._AC_UY218_.jpg,4.0 out of 5 stars,$349.
227,"HP ProBook 455 G10 Business Laptop (15.6"" FHD Display, AMD Ryzen 5 7530U, 32GB RAM, 1TB SSD, (Beats i7-1255U)) Backlit, Fingerprint, Webcam, Ethernet, Wolf Pro Security, Win 11 Pro, Silver, 2024",https://m.media-amazon.com/images/I/71iGnxWSYBL._AC_UY218_.jpg,4.2 out of 5 stars,$799.
228,"Dell Precision 7000 7780 17.3"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-13850HX Icosa-core (20 Core) 2.20 GHz - 32 GB Total RAM - 512 GB SSD - Aluminum Titan Gray",https://m.media-amazon.com/images/I/51-lIdNMMwL._AC_UY218_.jpg,No Rating,No Price mentioned
229,"HP Pavilion 15 inch Laptop, FHD Touchscreen, 13th Generation Intel Core i5-1335U, 8 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 15-eg3010nr (2023)",https://m.media-amazon.com/images/I/71J0GgbeyFL._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
230,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 15"" Touchscreen Display, Snapdragon X Elite (12 core), 16GB RAM, 1TB SSD Storage, Black",https://m.media-amazon.com/images/I/51zcnexh-aL._AC_UY218_.jpg,No Rating,"$1,668."
231,"LG gram 15.6” Lightweight Laptop, Intel 13th Gen Core i7, Windows 11 Home, 32GB RAM, 1TB SSD, Gray",https://m.media-amazon.com/images/I/71pzZdPv6dL._AC_UY218_.jpg,3.6 out of 5 stars,No Price mentioned
232,"LG gram Style 14” OLED Laptop, Intel 13th Gen Core i7 Evo Platform, Windows 11 Home, 32GB RAM, 1TB SSD, Dynamic White",https://m.media-amazon.com/images/I/71oEw8WrzgL._AC_UY218_.jpg,4.4 out of 5 stars,No Price mentioned
233,Dell Latitude 5510 Laptop 15.6 - Intel Core i7 10th Gen - i7-10610U - Quad Core 4.9Ghz - 512GB SSD - 16GB RAM - 1920x1080 FHD - Windows 10 Pro (Renewed),https://m.media-amazon.com/images/I/61OTtir8qzS._AC_UY218_.jpg,4.0 out of 5 stars,No Price mentioned
234,"HP 17 Laptop Touchscreen Computer, 17.3” HD+ Touch Screen Business Laptop PC, Intel Core i7(10 cores), 32GB RAM 2TB SSD, Windows 11 Pro, Lifetime Office, Backlit Numeric Keyboard, Fingerprint Reader",https://m.media-amazon.com/images/I/71AnihSlw2L._AC_UY218_.jpg,5.0 out of 5 stars,No Price mentioned
235,"HP Probook 640 G5 14"" Notebook - Core i5 i5-8365U - 16 GB RAM - 512 GB SSD - Natural Silver - Windows 10 Pro 64-bit - English Keyboard - Intel Optane Memory Ready - 15.50 Hour Battery Run Time",https://m.media-amazon.com/images/I/61zfq2+-wzL._AC_UY218_.jpg,2.3 out of 5 stars,No Price mentioned
236,"HP ZBook Firefly G11 16"" Mobile Workstation - WUXGA - Intel Core Ultra 7 155U - 64 GB - 1 TB SSD - English Keyboard",https://m.media-amazon.com/images/I/61N4Ia65MfL._AC_UY218_.jpg,No Rating,"$1,832."
237,"DELL Newest Inspiron 15 3530 Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1355U Processor, 64GB DDR4 RAM, 1TB PCIe SSD, Webcam, HDMI, Bluetooth, Wi-Fi 6, Windows 11 Home, Black",https://m.media-amazon.com/images/I/6108YwaESdL._AC_UY218_.jpg,4.6 out of 5 stars,No Price mentioned
238,"Acer 2024 Newest Aspire 1 Slim Laptop for College Students and Business, 15.6"" FHD Display, Dual-core Intel Celeron N4500, 12 GB RAM, 256 GB SSD + 128 GB eMMC, 1 Year Microsoft 365, Win 11 Home S Mode",https://m.media-amazon.com/images/I/713u140QpVL._AC_UY218_.jpg,No Rating,No Price mentioned
239,"Lenovo V14 G3 Laptop, 14"" FHD Display, Intel Core i7-1255U 10-Cores Processor, 16GB RAM 256GB SSD, Bluetooth 5, Wi-Fi 6, HDMI, Windows 11 Pro, Black",https://m.media-amazon.com/images/I/71jiAh0I54L._AC_UY218_.jpg,No Rating,No Price mentioned
240,"Lenovo LOQ Laptop 13th Generation Intel® Core™ i5-13450HX Processor 12 GB DDR5-4800MHz 512 GB SSD 15.6"" FHD (1920 x 1080), IPS, Anti-Glare, Non-Touch 83DV00FYUS",https://m.media-amazon.com/images/I/71rJPknqD8L._AC_UY218_.jpg,No Rating,No Price mentioned
241,"Lenovo ThinkPad E16 Business Laptop Computer, 16"" WUXGA, 13th Gen Intel Octa-Core i5-13420H (Beat i7-1355U), 24GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, RJ-45, Backlit Keyboard, Windows 11 Pro, venthear",https://m.media-amazon.com/images/I/71pkEsRvm7L._AC_UY218_.jpg,4.6 out of 5 stars,No Price mentioned
242,"acer Aspire 3 A315 Laptop, AMD Ryzen 3 7320U, 15.6"" Full HD, 8GB RAM, 128GB SSD + PNY 128GB USB 2.0 Flash Drive Bundle",https://m.media-amazon.com/images/I/41CAl752CSL._AC_UY218_.jpg,No Rating,$306.
